property,seed,basis,arm,realization,init,epochs,baseline,corrected,delta,probe_r2_mean,base_Frob,base_angErr,base_compMAE,base_eigMAE,base_elem,base_iso,base_magMAE,base_vecMAE,corr_Frob,corr_angErr,corr_compMAE,corr_eigMAE,corr_elem,corr_iso,corr_magMAE,corr_vecMAE
polar,2,primary,random,4,0,17,1.8229272,1.8222581162531095,-0.0006691203038973192,-0.025599046663264402,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222581162531095,,,0.6764276172062494,0.4743419326173287,0.42667573978623907,,
polar,2,primary,random,4,1,16,1.8229272,1.8229136216615183,-1.3614895488567313e-05,-0.026334448254692444,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8229136216615183,,,0.6770364063658647,0.4745299106552811,0.42717955418487524,,
polar,2,primary,random,4,2,16,1.8229272,1.8219144277279133,-0.0010128088290934922,-0.024968017364394135,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8219144277279133,,,0.6761342592237414,0.4742392015781091,0.42640811371546034,,
polar,2,primary,shuffled,0,0,17,1.8229272,1.8222766922830682,-0.0006505442739386247,-0.025458998008349498,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222766922830682,,,0.676470813014603,0.4743489581273575,0.4266922329082783,,
polar,2,primary,shuffled,0,1,19,1.8229272,1.8217664473783295,-0.001160789178677346,-0.0250600465525761,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8217664473783295,,,0.6759881502320857,0.4741980013666052,0.4262952023130709,,
polar,2,primary,shuffled,0,2,16,1.8229272,1.8219363526283412,-0.0009908839286656423,-0.025456130690373113,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8219363526283412,,,0.6761199857707371,0.4742357946581306,0.42645917759104796,,
polar,2,primary,shuffled,1,0,18,1.8229272,1.8219574258073385,-0.0009698107496682873,-0.025459628077457497,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8219574258073385,,,0.6761241082627203,0.4742457972941383,0.4265044146706745,,
polar,2,primary,shuffled,1,1,23,1.8229272,1.8223973831043536,-0.0005298534526532173,-0.02604498685152401,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8223973831043536,,,0.6765238754301318,0.47436713072807607,0.4268507884851539,,
polar,2,primary,shuffled,1,2,27,1.8229272,1.8229531045684073,2.586801140047612e-05,-0.027552076148731564,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8229531045684073,,,0.6769070314889892,0.4745188753633853,0.4273356277342867,,
polar,2,primary,shuffled,2,0,18,1.8229272,1.8222542330198523,-0.0006730035371544929,-0.026178844654633493,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222542330198523,,,0.6763576992772582,0.4743362487550708,0.4267487817700531,,
polar,2,primary,shuffled,2,1,18,1.8229272,1.8224112310721505,-0.0005160054848563078,-0.0266369815900257,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8224112310721505,,,0.6764478991513964,0.47436945775858946,0.4268845349689858,,
polar,2,primary,shuffled,2,2,21,1.8229272,1.823150512997635,0.00022327644062825058,-0.028285514896360442,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.823150512997635,,,0.6769882760072978,0.474569943487976,0.4275604458305299,,
polar,2,primary,shuffled,3,0,22,1.8229272,1.8219045792338617,-0.0010226573231451042,-0.025669420285919897,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8219045792338617,,,0.6760566259128677,0.47422527606595566,0.42648953987071736,,
polar,2,primary,shuffled,3,1,23,1.8229272,1.8223192043867258,-0.0006080321702810476,-0.026066411323432126,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8223192043867258,,,0.6764551514584669,0.4743536623551989,0.4267636421413593,,
polar,2,primary,shuffled,3,2,17,1.8229272,1.8227460777572027,-0.00018115879980418192,-0.027511022633867954,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8227460777572027,,,0.6767227661483806,0.474461346279908,0.4272304411465224,,
polar,2,primary,shuffled,4,0,18,1.8229272,1.8217608094977713,-0.0011664270592355308,-0.024367163939688408,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8217608094977713,,,0.6760762803541773,0.4742050024247444,0.42628574974693173,,
polar,2,primary,shuffled,4,1,20,1.8229272,1.8214704387018974,-0.0014567978551094374,-0.02395161054179884,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8214704387018974,,,0.6758084919995322,0.4741246462941687,0.4260477453035003,,
polar,2,primary,shuffled,4,2,20,1.8229272,1.8224290161404217,-0.0004982204165850934,-0.02618502194408323,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8224290161404217,,,0.6765486024642268,0.4743883577249894,0.4268863738438145,,
polar,3,primary,null,0,0,,2.181756,2.181756,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,,,,,,,,
polar,3,primary,tda,0,0,23,2.181756,2.238711739970058,0.056955720377772856,-0.25383494612973845,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.238711739970058,,,0.9367985629543054,0.5748983478987932,0.7850783826001655,,
polar,3,primary,tda,0,1,27,2.181756,2.2124887815312855,0.03073276193900032,-0.21757619185807808,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2124887815312855,,,0.9196518391831507,0.5689231133656315,0.7638101658813499,,
polar,3,primary,tda,0,2,23,2.181756,2.21857888282817,0.036822863235884906,-0.2272815744943919,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.21857888282817,,,0.923329180838712,0.5703273027903831,0.7686729464224514,,
polar,3,primary,random,0,0,17,2.181756,2.2751829042042466,0.09342688461196147,-0.30734668724998815,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2751829042042466,,,0.9585874746856593,0.5830904785361454,0.8132500757512204,,
polar,3,primary,random,0,1,16,2.181756,2.2777527859883446,0.09599676639605947,-0.3089487607303196,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2777527859883446,,,0.9609169634311373,0.5836841874327933,0.8156042288398121,,
polar,3,primary,random,0,2,16,2.181756,2.272504547479266,0.09074852788698085,-0.30407747013667497,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.272504547479266,,,0.9570417094719378,0.5824861047936822,0.8111333553832644,,
polar,3,primary,random,1,0,16,2.181756,2.2800676779310725,0.0983116583387873,-0.3116064073582495,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2800676779310725,,,0.9623366496187424,0.584209036836469,0.8174826038271998,,
polar,3,primary,random,1,1,16,2.181756,2.277436710009219,0.09568069041693406,-0.30861857953735417,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.277436710009219,,,0.9607259154153241,0.5836146373765713,0.8153356901173452,,
polar,3,primary,random,1,2,16,2.181756,2.2725048325522796,0.09074881295999448,-0.3041395693848419,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2725048325522796,,,0.9569787573872709,0.5824828579496988,0.8110940750157738,,
polar,3,primary,random,2,0,17,2.181756,2.274924231080252,0.09316821148796706,-0.3070356581823004,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.274924231080252,,,0.9584492375428348,0.5830329821768889,0.8130693533083556,,
polar,3,primary,random,2,1,16,2.181756,2.2772795846035057,0.0955235650112205,-0.30848763585679095,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2772795846035057,,,0.9605908788269338,0.5835758545459636,0.8151928295370328,,
polar,3,primary,random,2,2,16,2.181756,2.2727400420993926,0.09098402250710746,-0.30440318529641863,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2727400420993926,,,0.9571607863924717,0.5825366446466763,0.811317281378859,,
polar,3,primary,random,3,0,16,2.181756,2.280751098668036,0.09899507907575078,-0.3124011768961861,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.280751098668036,,,0.9628111987424752,0.5843750754270629,0.8180256043086386,,
polar,3,primary,random,3,1,16,2.181756,2.2776178690667934,0.09586184947450826,-0.30884692443839756,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2776178690667934,,,0.9608334838138336,0.5836577643341412,0.8154721439999842,,
polar,3,primary,random,3,2,16,2.181756,2.272320346136567,0.09056432654428193,-0.30381003504542337,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.272320346136567,,,0.9569282293533521,0.5824461568988232,0.8109767498135187,,
polar,3,primary,random,4,0,17,2.181756,2.2747473908104396,0.09299137121815448,-0.30686171471075574,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2747473908104396,,,0.9583273295727627,0.5829859717146217,0.8129361151950497,,
polar,3,primary,random,4,1,16,2.181756,2.2779092105124095,0.09615319092012431,-0.309213108285055,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2779092105124095,,,0.9609889732253282,0.5837173440645764,0.8157232215213875,,
polar,3,primary,random,4,2,16,2.181756,2.273148248607879,0.09139222901559396,-0.30458078713864123,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.273148248607879,,,0.9575467621300273,0.5826284908954091,0.8116947776810587,,
polar,3,primary,shuffled,0,0,25,2.181756,2.2735343931964076,0.09177837360412244,-0.3050454007173893,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2735343931964076,,,0.9578344891533743,0.5827142923256907,0.8120033292497826,,
polar,3,primary,shuffled,0,1,25,2.181756,2.2745035014605337,0.09274748186824855,-0.3068717585757663,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2745035014605337,,,0.958021565876492,0.5829316310603985,0.8126331364557734,,
polar,3,primary,shuffled,0,2,21,2.181756,2.2756106964741147,0.09385467688182958,-0.3072911345150976,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2756106964741147,,,0.9592076246278846,0.5831937883598893,0.8137421714253172,,
polar,3,primary,shuffled,1,0,18,2.181756,2.2694908799528477,0.08773486036056255,-0.30141684143335923,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2694908799528477,,,0.9547236695520506,0.5817924374404672,0.8085460907113406,,
polar,3,primary,shuffled,1,1,18,2.181756,2.269417565498639,0.08766154590635367,-0.30199802223972483,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.269417565498639,,,0.9543324054957321,0.5817655899885031,0.8083430138207918,,
polar,3,primary,shuffled,1,2,20,2.181756,2.2742042855423006,0.09244826595001543,-0.306004960352145,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2742042855423006,,,0.958124854786876,0.5828743539036652,0.8124939354170175,,
polar,3,primary,shuffled,2,0,20,2.181756,2.271627889961764,0.08987187036947875,-0.30267191975078744,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.271627889961764,,,0.9566794704380652,0.5822842550301237,0.8104410133805885,,
polar,3,primary,shuffled,2,1,17,2.181756,2.2728294221141527,0.09107340252186757,-0.3053858975790459,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2728294221141527,,,0.9567489681193284,0.5825551596156144,0.8111704229847894,,
polar,3,primary,shuffled,2,2,18,2.181756,2.2757919718163064,0.09403595222402128,-0.3077786657697116,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2757919718163064,,,0.9591408386884657,0.5832319635366736,0.8138236616707095,,
polar,3,primary,shuffled,3,0,20,2.181756,2.2707913245297844,0.08903530493749923,-0.3023019720724244,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2707913245297844,,,0.9558300873328355,0.5820896147556095,0.8096963960024898,,
polar,3,primary,shuffled,3,1,18,2.181756,2.271841374241447,0.09008535464916179,-0.30421385058687556,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.271841374241447,,,0.9561519009297165,0.5823241858735773,0.8104063836951058,,
polar,3,primary,shuffled,3,2,18,2.181756,2.276063309203675,0.09430728961138968,-0.30783319228779915,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.276063309203675,,,0.9594215870611918,0.5832959238808735,0.8140725508901436,,
polar,3,primary,shuffled,4,0,20,2.181756,2.2719750108423495,0.09021899125006438,-0.303822368057053,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2719750108423495,,,0.9565081118648611,0.5823576225927041,0.8106171919512909,,
polar,3,primary,shuffled,4,1,17,2.181756,2.272539165222973,0.09078314563068801,-0.3052978428651222,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.272539165222973,,,0.9564381136112248,0.5824831015785271,0.8108916118932119,,
polar,3,primary,shuffled,4,2,34,2.181756,2.2716173386426086,0.08986131905032346,-0.30251929812377865,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2716173386426086,,,0.9567792847553084,0.5822908640940295,0.8103886565257926,,
polar,4,primary,null,0,0,,2.0783973,2.0783973,0.0,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,,,,,,,,
polar,4,primary,tda,0,0,22,2.0783973,2.110101001162943,0.03170372714560887,-0.09889782986922713,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.110101001162943,,,0.8103736035438858,0.5476775667726946,0.5840080626597633,,
polar,4,primary,tda,0,1,27,2.0783973,2.1206877511971878,0.04229047717985379,-0.11579255714283321,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1206877511971878,,,0.8177458311045922,0.5501067487291995,0.5943920118966811,,
polar,4,primary,tda,0,2,26,2.0783973,2.1204893393776043,0.042092065360270325,-0.1167428712105989,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1204893393776043,,,0.8172515169912004,0.550180194520809,0.5933181943568795,,
polar,4,primary,random,0,0,17,2.0783973,2.132347551752567,0.05395027773523298,-0.13511134584515283,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132347551752567,,,0.8248278388879754,0.5528835953874192,0.6030924223438482,,
polar,4,primary,random,0,1,16,2.0783973,2.134681624029767,0.05628435001243304,-0.13710953143240723,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.134681624029767,,,0.8268389409627712,0.5534343623477233,0.6052858257529303,,
polar,4,primary,random,0,2,16,2.0783973,2.1326115903308263,0.05421431631349227,-0.13487709634486356,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1326115903308263,,,0.8252428753590878,0.5529505289365835,0.6033583762683256,,
polar,4,primary,random,1,0,17,2.0783973,2.132277019096293,0.05387974507895921,-0.13498505226037116,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132277019096293,,,0.8247945819671968,0.5528745149258539,0.6030241950819095,,
polar,4,primary,random,1,1,16,2.0783973,2.134785821174915,0.056388547157581126,-0.13732678496231498,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.134785821174915,,,0.8269003885508497,0.5534645988405873,0.6053779654694146,,
polar,4,primary,random,1,2,16,2.0783973,2.132830756930558,0.05443348291322403,-0.135263355339713,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132830756930558,,,0.8253647535871297,0.5530064453461248,0.6035538974849258,,
polar,4,primary,random,2,0,17,2.0783973,2.132275250227289,0.05387797620995505,-0.13509530011285276,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132275250227289,,,0.8247626266428653,0.5528737715178598,0.6029960041445338,,
polar,4,primary,random,2,1,16,2.0783973,2.1345433408001044,0.056146066782770454,-0.13701944064972904,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1345433408001044,,,0.8267307230202494,0.5534077084358794,0.6051690380091064,,
polar,4,primary,random,2,2,16,2.0783973,2.132681213647291,0.05428393962995681,-0.13492194803030633,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132681213647291,,,0.8252957267640836,0.5529720889400979,0.6034374462225923,,
polar,4,primary,random,3,0,17,2.0783973,2.1324450308092096,0.05404775679187557,-0.13524145157900103,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1324450308092096,,,0.8248837824083766,0.5529092840118922,0.6031828552795069,,
polar,4,primary,random,3,1,16,2.0783973,2.1349213990302722,0.05652412501293824,-0.13753286839676138,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1349213990302722,,,0.8269740621265071,0.55349710145404,0.6054938528882904,,
polar,4,primary,random,3,2,16,2.0783973,2.1325430251611186,0.054145751143784615,-0.13481584805927183,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1325430251611186,,,0.8251961115156272,0.5529322575747917,0.6033419815546014,,
polar,4,primary,random,4,0,17,2.0783973,2.132392360792805,0.053995086775470824,-0.13522473800453538,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132392360792805,,,0.824844089820807,0.5528984820244378,0.6031171309409428,,
polar,4,primary,random,4,1,18,2.0783973,2.133949615181837,0.055552341164502916,-0.13715833916032716,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.133949615181837,,,0.8259484780403341,0.5532684839216059,0.604528857327328,,
polar,4,primary,random,4,2,16,2.0783973,2.132497595501299,0.05410032148396482,-0.13480011983758622,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132497595501299,,,0.8251545964543887,0.5529253963374663,0.6032814576784735,,
polar,4,primary,shuffled,0,0,20,2.0783973,2.1339589420445972,0.055561668027263256,-0.13693960299284746,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1339589420445972,,,0.8260481419756728,0.5532803782273785,0.6045626243311643,,
polar,4,primary,shuffled,0,1,18,2.0783973,2.131964544860366,0.053567270843032144,-0.1352424306999932,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.131964544860366,,,0.8243239950204323,0.5528071797279855,0.6026366330611973,,
polar,4,primary,shuffled,0,2,19,2.0783973,2.1351677378482106,0.05677046383087658,-0.13888502963223603,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1351677378482106,,,0.8267113280512601,0.5535598679687959,0.6056420730186426,,
polar,4,primary,shuffled,1,0,17,2.0783973,2.131247864361501,0.05285059034416717,-0.13381613851131324,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.131247864361501,,,0.8240245608338782,0.5526211291444878,0.6020966406808088,,
polar,4,primary,shuffled,1,1,20,2.0783973,2.133316376465456,0.054919102448121926,-0.1364215844612361,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.133316376465456,,,0.8254951670998147,0.5531183730807404,0.6039883585984759,,
polar,4,primary,shuffled,1,2,17,2.0783973,2.135610924528504,0.05721365051117022,-0.13914228862392053,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.135610924528504,,,0.8271829884496537,0.553656848228811,0.6061009509872921,,
polar,4,primary,shuffled,2,0,21,2.0783973,2.1333853246071066,0.05498805058977263,-0.1359936369364083,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1333853246071066,,,0.8257644619180364,0.5531328992351657,0.6040739656511281,,
polar,4,primary,shuffled,2,1,20,2.0783973,2.133258774088707,0.054861500071373026,-0.13636093446584086,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.133258774088707,,,0.825438537566701,0.5531014154604972,0.6039205799041126,,
polar,4,primary,shuffled,2,2,19,2.0783973,2.1350816718358416,0.05668439781850765,-0.1386558075654064,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1350816718358416,,,0.8267295155996218,0.553533933685358,0.6055832213812199,,
polar,4,primary,shuffled,3,0,17,2.0783973,2.132662859636745,0.054265585619411194,-0.1353811586413869,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132662859636745,,,0.8251265855353739,0.5529667267890536,0.6033843755662205,,
polar,4,primary,shuffled,3,1,20,2.0783973,2.132194630427783,0.053797356410449026,-0.13519327278338988,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132194630427783,,,0.824627581950003,0.5528524543292077,0.6029186959748661,,
polar,4,primary,shuffled,3,2,19,2.0783973,2.1353535820748584,0.056956308057524385,-0.13908570870304904,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1353535820748584,,,0.8268639896120406,0.5535990888519934,0.6058078432206598,,
polar,4,primary,shuffled,4,0,21,2.0783973,2.133453943258004,0.055056669240669986,-0.13615109146357995,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.133453943258004,,,0.8257505955399532,0.5531580939048318,0.604102408046338,,
polar,4,primary,shuffled,4,1,18,2.0783973,2.132678977174798,0.054281703157463834,-0.13571757939892015,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.132678977174798,,,0.8249965314415766,0.5529664309636068,0.6033843763992088,,
polar,4,primary,shuffled,4,2,19,2.0783973,2.1348175363767465,0.056420262359412554,-0.13820969457986332,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1348175363767465,,,0.8265809009321273,0.5534705483758247,0.6053515898954603,,
