property,seed,basis,arm,realization,alpha,baseline,corrected,delta,probe_r2_mean,coef_mae_mean,spearman_mean,frac_small,cond_median,cond_frac_gt_1e6,sens_delta,base_Frob,base_angErr,base_compMAE,base_eigMAE,base_elem,base_iso,base_magMAE,base_vecMAE,corr_Frob,corr_angErr,corr_compMAE,corr_eigMAE,corr_elem,corr_iso,corr_magMAE,corr_vecMAE
polar,1,secondary,shuffled,2,1000000.0,2.2561216,2.2527974934383286,-0.003324141998683139,-0.00014270164780538774,2.135894408522503,0.0033531223884673044,0.043754230277506204,51055.73155922595,0.07406181845529067,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2527974934383286,,,0.8933301473957482,0.5774833004903306,0.6884972317572178,,
polar,1,secondary,shuffled,3,100000.0,2.2561216,2.2641241586388388,0.008002523201827039,-0.00019133873355742237,2.1369197194268854,0.0032057912683111376,0.043754230277506204,51055.73155922595,0.07406181845529067,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2641241586388388,,,0.899719937592274,0.580304940027401,0.6959560934704139,,
polar,1,secondary,shuffled,4,1000000.0,2.2561216,2.2540138084324877,-0.0021078270045240544,-0.00017140982454588727,2.1359998460330583,0.004269966777208387,0.043754230277506204,51055.73155922595,0.07406181845529067,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2540138084324877,,,0.8939217805918159,0.5777864684503713,0.689591147221178,,
polar,2,primary,null,0,,1.8229272,1.8229272,0.0,,,,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8229272,,,0.6776971,0.4746316,0.4252307,,
polar,2,primary,tda,0,100000.0,1.8229272,1.822141042974784,-0.0007861935822228716,-0.02470468923988245,0.2287402712969122,0.0691966204891619,0.041513123260885916,95.64002684644963,0.0,-0.0007775050488649793,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.822141042974784,,,0.6767888317011886,0.4742853363623119,0.42830694828587595,,
polar,2,primary,random,0,1000000.0,1.8229272,1.8222593899961117,-0.0006678465608951356,-0.025809235566966238,0.2275164584429385,0.0013707642010741875,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222593899961117,,,0.6764207961164166,0.47433822636395634,0.4267240818136039,,
polar,2,primary,random,1,100000.0,1.8229272,1.8222886064787263,-0.0006386300782805776,-0.025833614414608408,0.22752937319461897,-0.0038574968626384587,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222886064787263,,,0.6764424885027583,0.4743446563129987,0.4267510826030088,,
polar,2,primary,random,2,100000.0,1.8229272,1.8222733938098656,-0.0006538427471411978,-0.02581761802185145,0.22751623621875183,0.00037898934580864424,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222733938098656,,,0.6764275762850669,0.4743390490189734,0.4267260266914726,,
polar,2,primary,random,3,1000000.0,1.8229272,1.8222584797788386,-0.0006687567781682446,-0.02581022824849044,0.2275159714829489,0.005160086750103807,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222584797788386,,,0.6764198344912121,0.4743382444812407,0.42672337571525726,,
polar,2,primary,random,4,1000000.0,1.8229272,1.822262206712604,-0.0006650298444028646,-0.02581596697753108,0.22751675858411818,-0.00369377251345988,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.822262206712604,,,0.6764213479305412,0.47433897386237256,0.42672543506420146,,
polar,2,primary,shuffled,0,1000000.0,1.8229272,1.8222341161486897,-0.0006931204083171494,-0.02572886893124615,0.2274990157902666,0.0047014781636167255,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222341161486897,,,0.6764050089865713,0.47433216844266046,0.4266988923057151,,
polar,2,primary,shuffled,1,1000000.0,1.8229272,1.8222893244809244,-0.0006379120760824364,-0.02589823010410608,0.22753621043571015,0.0003630560354897256,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222893244809244,,,0.6764405074668914,0.47434588039816106,0.42675458122543514,,
polar,2,primary,shuffled,2,1000000.0,1.8229272,1.822338128602743,-0.0005891079542639233,-0.025995342961100065,0.22756346445188455,0.0021158230153773415,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.822338128602743,,,0.6764795822513663,0.4743598448624982,0.42679406077088367,,
polar,2,primary,shuffled,3,1000000.0,1.8229272,1.8222602102777175,-0.0006670262792893844,-0.025833357393820866,0.22751848344368863,0.0007375805090431608,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222602102777175,,,0.6764162915897486,0.47433742325408057,0.42672755379280786,,
polar,2,primary,shuffled,4,1000000.0,1.8229272,1.8222309689529925,-0.0006962676040143112,-0.02570155592741774,0.22749495034092881,-0.0030621405114168066,0.041513123260885916,95.64002684644963,0.0,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8222309689529925,,,0.6764035829784751,0.4743309459621338,0.4266939051173586,,
polar,2,secondary,null,0,,1.8229272,1.8229272,0.0,,,,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8229272,,,0.6776971,0.4746316,0.4252307,,
polar,2,secondary,tda,0,1000000.0,1.8229272,1.8248739489101569,0.0019467123531500263,-0.00023830597858315317,2.042123569318526,-0.0040630682162284765,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8248739489101569,,,0.6781386693369488,0.47512833182089004,0.4290900250330977,,
polar,2,secondary,random,0,1000000.0,1.8229272,1.8227517977527168,-0.0001754388042900512,-0.0001745555528362419,2.041272183219503,0.0010869269635716875,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8227517977527168,,,0.6766934271479951,0.47454579659003504,0.42585470179468143,,
polar,2,secondary,random,1,1000000.0,1.8229272,1.8228272254088802,-0.00010001114812663303,-0.000177204171175116,2.0412405902962916,0.0029257121629864143,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8228272254088802,,,0.6767249067286507,0.4745661751800905,0.42597291140294935,,
polar,2,secondary,random,2,1000000.0,1.8229272,1.8227720409563313,-0.0001551956006755617,-0.0001778960074475533,2.0412213656329814,0.003643483153121421,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8227720409563313,,,0.676698675626832,0.4745582055774298,0.4259717043604753,,
polar,2,secondary,random,3,1000000.0,1.8229272,1.8227911638497303,-0.00013607270727655774,-0.00017574127746017298,2.0412506486285706,0.0011877286795925741,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8227911638497303,,,0.6767122765459475,0.474569321303505,0.42592251049882984,,
polar,2,secondary,random,4,100000.0,1.8229272,1.8296912205878606,0.006763984030853765,-0.000232116276422778,2.042091316926818,-0.005144974811620641,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8296912205878606,,,0.6806841285515983,0.4762616113003915,0.42958979427921534,,
polar,2,secondary,shuffled,0,1000.0,1.8229272,1.8407546370267718,0.017827400469764942,-0.0002453157173677445,2.0443770201207236,0.0002923530069579987,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8407546370267718,,,0.6865166237803833,0.47906822539270755,0.43387413525827345,,
polar,2,secondary,shuffled,1,1000000.0,1.8229272,1.8227430966801856,-0.0001841398768211988,-0.00016513043860838517,2.040761210008658,0.0007016055871943072,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8227430966801856,,,0.676923770395553,0.47454314442373857,0.42615339387155116,,
polar,2,secondary,shuffled,2,1000000.0,1.8229272,1.8246996965364017,0.0017724599793949025,-0.00016965641114297103,2.041199155990556,0.003615478881117899,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8246996965364017,,,0.6779975068950432,0.4750855885154637,0.42691901465637344,,
polar,2,secondary,shuffled,3,1000000.0,1.8229272,1.822043276245119,-0.0008839603118877548,-0.00016954763168669507,2.040838524613587,-0.0006059784991493127,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.822043276245119,,,0.6760172357400421,0.4742841838753896,0.4259593716181976,,
polar,2,secondary,shuffled,4,1000.0,1.8229272,1.8516884520536836,0.028761215496676762,-0.000292374322129918,2.0485472432142995,0.0017095735493894075,0.041513123260885916,54683.81631501176,0.07752124539369783,,1.8229272,,,0.6776971,0.4746316,0.4252307,,,1.8516884520536836,,,0.6911061761263989,0.4818494448919953,0.4384671658373861,,
polar,3,primary,null,0,,2.181756,2.181756,0.0,,,,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.181756,,,0.8985548,0.5618163,0.7352833,,
polar,3,primary,tda,0,10000.0,2.181756,2.256894157685685,0.07513813809339975,-0.28154325974293704,0.40719473438888854,0.15156713054953633,0.039768368804993605,94.07066779869317,0.0,0.08584288766370474,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.256894157685685,,,0.9475520245112368,0.5790088303122819,0.7987886835445313,,
polar,3,primary,random,0,1000000.0,2.181756,2.275725450525798,0.09396943093351284,-0.30767053079978446,0.4154416316974158,0.003248862273784244,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.275725450525798,,,0.9591178937962809,0.5832148668782502,0.8137796066298408,,
polar,3,primary,random,1,1000000.0,2.181756,2.2757211658913343,0.09396514629904917,-0.3076657486171931,0.41543978512038265,0.003926087371215149,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2757211658913343,,,0.9591137452860139,0.5832136929948648,0.8137757397384259,,
polar,3,primary,random,2,1000000.0,2.181756,2.275722300739101,0.09396628114681604,-0.3076692808464847,0.41544110551666436,0.0018304633609480044,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.275722300739101,,,0.9591146557730579,0.5832141955893382,0.8137775282243687,,
polar,3,primary,random,3,1000000.0,2.181756,2.2757230779071196,0.09396705831483443,-0.30767081192530976,0.41544062891267974,-0.0015844035959529012,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2757230779071196,,,0.9591155281010597,0.5832146800517883,0.8137768034514778,,
polar,3,primary,random,4,1000000.0,2.181756,2.27572575783251,0.09396973824022492,-0.30767656130298204,0.41544221272905396,-0.002297377849669376,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.27572575783251,,,0.9591169679105906,0.5832149431562679,0.8137798954228181,,
polar,3,primary,shuffled,0,1000.0,2.181756,2.27442604451248,0.09267002492019483,-0.306252385471387,0.4148768826574547,0.003026087264617388,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.27442604451248,,,0.958297234895759,0.5829157916143428,0.812723811377418,,
polar,3,primary,shuffled,1,1000000.0,2.181756,2.275343454752714,0.09358743516042889,-0.3072204837558594,0.4152764617898841,0.002169039764159484,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.275343454752714,,,0.9588855215642362,0.5831286175483068,0.8134724271886975,,
polar,3,primary,shuffled,2,1000000.0,2.181756,2.275630848741738,0.09387482914945267,-0.30750804112700403,0.4154037830617811,-0.0006056225944788358,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.275630848741738,,,0.9590869918006499,0.5831935413287722,0.8137119474908618,,
polar,3,primary,shuffled,3,1000000.0,2.181756,2.275347469370611,0.09359144977832567,-0.3073113400048292,0.4152729972661436,-0.0007886287188126405,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.275347469370611,,,0.9588418337679849,0.5831283175778251,0.8134600024643089,,
polar,3,primary,shuffled,4,1000000.0,2.181756,2.276033072937914,0.09427705334562875,-0.30808166540425697,0.41557165477627633,0.0017694510470259478,0.039768368804993605,94.07066779869317,0.0,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.276033072937914,,,0.9592801514874264,0.583284305876707,0.8140167308773069,,
polar,3,secondary,null,0,,2.181756,2.181756,0.0,,,,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.181756,,,0.8985548,0.5618163,0.7352833,,
polar,3,secondary,tda,0,1000000.0,2.181756,2.278903360706993,0.09714734111470769,-0.00023542917529689733,2.0980044392169273,-0.04031132743978571,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.278903360706993,,,0.9611871973376445,0.5839133027774477,0.816149290123479,,
polar,3,secondary,random,0,100000.0,2.181756,2.2807450632269264,0.09898904363464123,-0.00024085928660627642,2.097849668587134,0.0010601160012713579,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2807450632269264,,,0.9613881036676609,0.584439323225628,0.8153297136521074,,
polar,3,secondary,random,1,1000000.0,2.181756,2.277345120461643,0.09558910086935768,-0.00022716893010404915,2.0974216626106865,-0.002804250753871611,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.277345120461643,,,0.959814873676708,0.5835992604815502,0.8140064418274572,,
polar,3,secondary,random,2,100000.0,2.181756,2.280757644543611,0.0990016249513257,-0.00023202799745575264,2.0979293440544198,0.0012656140178178268,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.280757644543611,,,0.961500155307583,0.5843848096241376,0.8153129080285327,,
polar,3,secondary,random,3,1000000.0,2.181756,2.2772074039631462,0.09545138437086109,-0.00022545147845998148,2.097385006823564,-0.0012541864708866864,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.2772074039631462,,,0.9597539216884593,0.5835686026374267,0.8139230781930007,,
polar,3,secondary,random,4,1000000.0,2.181756,2.277254266611809,0.09549824701952403,-0.0002277272092002791,2.0973714029574184,-0.0006808535408045582,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.277254266611809,,,0.9597592087758782,0.5835690044330646,0.8139142618178961,,
polar,3,secondary,shuffled,0,100000.0,2.181756,2.281203283853063,0.09944726426077777,-0.0002161375088663431,2.0967439142414146,0.001352722167630259,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.281203283853063,,,0.9631714346516173,0.5845586916373788,0.8174053059398029,,
polar,3,secondary,shuffled,1,1000000.0,2.181756,2.274179153325685,0.09242313373340005,-0.00022134765180720217,2.0974481326987613,0.0016532890086198586,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.274179153325685,,,0.957525264496676,0.5828314003207661,0.8116444070145981,,
polar,3,secondary,shuffled,2,10000.0,2.181756,2.302101573403503,0.1203455538112177,-0.0003000705275488791,2.0998420457996976,0.0015669897095681555,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.302101573403503,,,0.9784965374198323,0.5894181032610448,0.8329144751994426,,
polar,3,secondary,shuffled,3,1000000.0,2.181756,2.271224433249363,0.08946841365707803,-0.0002190975089072511,2.0969498095154844,-0.001118455862324712,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.271224433249363,,,0.9548850703791506,0.5821854311145728,0.808683138888659,,
polar,3,secondary,shuffled,4,1000000.0,2.181756,2.280046662240688,0.09829064264840293,-0.00022024571465412146,2.0973098319954486,0.00416385858395285,0.039768368804993605,56738.22427287734,0.07882981123561705,,2.181756,,,0.8985548,0.5618163,0.7352833,,,2.280046662240688,,,0.9617384898843783,0.5842521654313283,0.8159598952882252,,
polar,4,primary,null,0,,2.0783973,2.0783973,0.0,,,,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.0783973,,,0.7868647,0.5398866,0.5544394,,
polar,4,primary,tda,0,100000.0,2.0783973,2.130495849915005,0.05209857589767086,-0.13317002251496046,0.315163594214639,0.06468769453556009,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,0.0514100166751561,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.130495849915005,,,0.8237822475490244,0.5524923848426914,0.6018033531965165,,
polar,4,primary,random,0,1000000.0,2.0783973,2.1339470326235404,0.05554975860620637,-0.13714207892356622,0.3170430059695846,-0.002498535209794094,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1339470326235404,,,0.8259715621173416,0.5532661557425747,0.6045689540407112,,
polar,4,primary,random,1,10000.0,2.0783973,2.1339663456068103,0.055569071589476327,-0.13710370292848106,0.3170543672842533,0.005905835563744828,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1339663456068103,,,0.8259834649402017,0.5532717989748777,0.6045876014785565,,
polar,4,primary,random,2,1000000.0,2.0783973,2.1339464616971595,0.05554918767982553,-0.13714513538913886,0.3170427153882642,-0.0018452454889351338,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1339464616971595,,,0.8259709887045699,0.553266457540725,0.6045691078535635,,
polar,4,primary,random,3,1000000.0,2.0783973,2.1339473585673954,0.055550084550061385,-0.1371421445794111,0.3170428284080478,-0.0022832973062036884,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1339473585673954,,,0.8259711500569332,0.5532665102742987,0.6045690826199758,,
polar,4,primary,random,4,1000000.0,2.0783973,2.133948751353458,0.05555147733612387,-0.1371483031886409,0.3170429706018722,-0.007171568517532886,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.133948751353458,,,0.8259715804137592,0.5532668567935569,0.6045698335045752,,
polar,4,primary,shuffled,0,1000000.0,2.0783973,2.1339859286173892,0.05558865460005524,-0.13718011258836393,0.3170633221845584,0.0027847701603319714,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1339859286173892,,,0.8260033228729258,0.5532760060952597,0.6046059399416359,,
polar,4,primary,shuffled,1,100000.0,2.0783973,2.1341173230897823,0.05572004907244832,-0.13736990128220516,0.3171322783015509,0.00384008690008806,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1341173230897823,,,0.8260872772851033,0.5533053327717238,0.6047323481703191,,
polar,4,primary,shuffled,2,1000000.0,2.0783973,2.1342031862770727,0.055805912259738744,-0.13750407970410872,0.3171720495119111,0.0009462717981416882,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1342031862770727,,,0.8261377453390077,0.5533264972892387,0.6048007118346849,,
polar,4,primary,shuffled,3,1000000.0,2.0783973,2.1341842884910687,0.055787014473734686,-0.13745094585926,0.317162538979732,0.0004843789971475836,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1341842884910687,,,0.8261336439444888,0.5533224977367617,0.6047849718943091,,
polar,4,primary,shuffled,4,1000000.0,2.0783973,2.1340097161670677,0.05561244214973371,-0.137203651479766,0.3170737256959929,-0.0023477149684263065,0.04446115665187636,93.72154963158167,1.5040986688726781e-05,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1340097161670677,,,0.8260225913482983,0.5532815565280357,0.6046257638230956,,
polar,4,secondary,null,0,,2.0783973,2.0783973,0.0,,,,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.0783973,,,0.7868647,0.5398866,0.5544394,,
polar,4,secondary,tda,0,1000000.0,2.0783973,2.1366018200343264,0.05820454601699243,-0.0002697348507642028,2.256241384446213,-0.06702980913819066,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1366018200343264,,,0.8267429521308509,0.5539180196111361,0.6057482636612321,,
polar,4,secondary,random,0,1000000.0,2.0783973,2.1391753275602534,0.06077805354291943,-0.00024391891433700463,2.255626334234324,-0.0011925191366199128,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1391753275602534,,,0.8284239162730094,0.5544931474017686,0.6089598936868917,,
polar,4,secondary,random,1,100000.0,2.0783973,2.142142293653056,0.06374501963572188,-0.00023655064781871737,2.2563438525573334,0.00403230616602186,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.142142293653056,,,0.8300623247924532,0.5552487029836283,0.6098880458032097,,
polar,4,secondary,random,2,1000000.0,2.0783973,2.139207464355127,0.06081019033779311,-0.00024104133466268385,2.255599184726642,0.0035896966604923967,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.139207464355127,,,0.8284492557478121,0.554494707873119,0.6089612394980274,,
polar,4,secondary,random,3,1000000.0,2.0783973,2.139190118511674,0.06079284449433997,-0.00024159836340204022,2.2556366762254356,-0.002965888773429746,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.139190118511674,,,0.8284247853209414,0.5544901074320886,0.6089606964570354,,
polar,4,secondary,random,4,100000.0,2.0783973,2.142708071606149,0.06431079758881486,-0.0002611577322420011,2.2563992893562177,-0.001383983863636325,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.142708071606149,,,0.8305183618099877,0.5554277047904307,0.6102919106504218,,
polar,4,secondary,shuffled,0,1000000.0,2.0783973,2.140180559855187,0.061783285837853086,-0.00024079561389339643,2.2556932309055013,-0.002327071075796895,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.140180559855187,,,0.828954356774545,0.5547333931330455,0.6092839045654835,,
polar,4,secondary,shuffled,1,1000000.0,2.0783973,2.1391531125180205,0.060755838500686554,-0.00023969749581898014,2.2556378259277,0.0018549462138621044,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.1391531125180205,,,0.8285485870921259,0.5544784937049235,0.6089286215038149,,
polar,4,secondary,shuffled,2,1000000.0,2.0783973,2.138895638300111,0.06049836428277722,-0.00024181319504956722,2.255566986169386,-7.121460219093167e-05,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.138895638300111,,,0.8278811828026872,0.5544622825032762,0.6075058800910086,,
polar,4,secondary,shuffled,3,1000000.0,2.0783973,2.142018015422464,0.06362074140512997,-0.0002367900053501515,2.2555807342227183,-0.0020852363561073527,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.142018015422464,,,0.8297816786247602,0.5552051676521731,0.6102183164316829,,
polar,4,secondary,shuffled,4,1000000.0,2.0783973,2.137693040085713,0.05929576606837905,-0.0002307271461183258,2.255911944784468,0.0026000104824588197,0.04446115665187636,55019.66749094644,0.07833345867488907,,2.0783973,,,0.7868647,0.5398866,0.5544394,,,2.137693040085713,,,0.8273743081974382,0.5541186789424416,0.6075989892642896,,
